ID	HusbEd	HusbRace	RaceDiff	Time	Divorce
7940	2	0	0	20.925	0
7943	2	0	0	13.511	0
7944	0	0	0	18.505	0
7949	2	0	0	6.2835	1
7952	1	0	0	6.664	1
7953	1	0	0	14.327	0
7955	1	0	0	33.999	0
7958	1	0	0	32.819	0
7974	1	0	1	9.914	0
7976	0	0	0	49.99	0
7979	0	0	0	49.99	0
7981	0	0	0	45.758	0
7984	0	0	0	27.499	1
7987	1	0	0	28.936	0
7992	2	0	0	7.1265	1
7998	2	0	0	0.846	0
8002	1	0	0	16.616	1
8010	1	0	0	16.104	0
8019	0	0	0	4.9145	1
8027	2	0	0	24.142	0
8029	1	0	0	46.1	0
8036	1	0	0	23.7455	1
8038	1	0	0	57.561	0
8042	2	0	0	17.947	0
8043	2	0	0	17.947	0
8045	1	0	0	50.103	0
8048	1	0	0	50.103	0
8050	0	0	0	7.0005	1
8053	0	0	0	28.997	0
8058	1	0	0	8.52	0
8064	1	0	0	22.001	0
8070	0	1	0	46.24	0
8073	1	0	0	60.882	0
8075	2	0	0	8.7475	1
8083	1	0	0	4.865	0
8087	1	0	0	17.177	0
8092	1	0	0	21.092	0
8094	0	0	0	55.14	0
8098	0	0	0	43.984	0
8101	0	0	0	49.142	0
8103	1	0	0	15.617	1
8107	1	0	0	17.722	0
8111	1	0	0	32.419	0
8114	0	0	0	2.0015	1
8122	0	0	0	38.743	0
8124	0	0	0	50.24	0
8128	0	0	0	1.415	0
8131	1	0	0	27.023	0
8133	1	0	0	9.3745	1
8138	1	0	0	4	1
8144	2	0	0	26.196	0
8146	1	0	0	14.001	0
8149	1	0	0	14.001	0
8151	0	0	1	22.582	1
8157	1	0	0	23.351	0
8161	0	0	0	11.923	1
8172	1	0	1	6.4585	1
8183	1	0	0	9.259	0
8186	1	0	0	42.097	0
8192	0	0	0	12.1205	1
8198	1	0	0	7.009	0
8210	1	1	1	10.122	1
8218	0	0	1	42.376	0
8221	1	0	0	23.042	0
8223	1	0	0	19.003	0
8225	2	0	0	13.999	0
8228	1	0	0	13.999	0
8231	0	0	0	1.068	0
8233	0	0	0	27.201	0
8244	0	0	0	0.917	1
8245	2	0	0	2.168	1
8247	1	0	0	8.583	1
8255	0	1	0	9.142	0
8260	0	0	1	53.04	0
8265	2	0	0	0.676	0
8266	1	0	0	4.085	1
8270	0	1	0	6.177	0
8275	1	0	0	6.661	0
8278	1	0	1	5.1635	1
8283	1	1	0	3.285	0
8288	2	0	0	13.2925	1
8292	2	0	0	12.586	1
8294	0	0	0	5.002	0
8295	1	0	0	12.794	0
8298	1	0	0	7.0005	1
8300	1	0	0	20.3645	1
8302	2	0	0	10.806	0
8307	2	0	0	5.043	0
8311	2	1	0	7.948	0
8314	1	1	1	10.9655	1
8321	1	1	1	11.953	0
8335	1	0	1	3.77	0
8340	1	0	1	2.001	0
8348	1	1	0	7.94	0
8350	0	1	0	20	0
8353	1	1	0	20	0
8358	2	0	0	6.207	0
8364	1	0	0	1.799	0
8372	1	0	0	2.649	1
8376	0	0	0	56.999	0
8380	0	0	0	11.502	0
8385	0	0	0	27.496	0
8390	0	0	0	11.502	0
8396	2	0	0	2.502	0
8405	1	0	0	15.0035	1
8419	2	0	0	0.567	0
8423	0	0	1	26.3765	1
8427	1	0	1	3.335	1
8433	0	1	1	0.9995	1
8444	1	1	0	15.63	0
8451	0	1	1	23.231	0
8453	1	1	1	16.3175	1
8456	0	0	1	16.3315	1
8466	2	1	0	7.02	0
8470	1	0	1	25.366	0
8474	1	1	0	6.8335	1
8480	1	1	1	11.206	0
8483	1	0	0	18.097	0
8486	0	0	0	0.753	1
8487	1	0	0	6.0835	1
8498	0	0	0	7.31	0
8512	1	0	1	17.999	0
8517	1	1	0	8.271	1
8520	0	0	1	3.1665	1
8532	0	0	1	10.664	0
8535	1	0	0	5.328	0
8547	1	0	1	22.423	1
8550	1	1	0	20.69	0
8555	1	0	1	1.41	0
8563	1	1	0	10.168	1
8569	1	1	1	3.0005	1
8576	1	1	0	3.291	0
8585	0	1	1	2.1655	1
8587	0	1	0	19.106	1
8589	0	0	1	24.663	0
8594	1	1	1	7.02	0
8598	0	1	1	2.494	0
8600	0	1	0	35.001	0
8605	1	0	1	10.916	0
8613	0	1	0	2.779	0
8629	1	1	0	2.749	0
8640	0	1	0	6.598	1
8673	0	1	0	1.503	0
8683	0	1	1	19.2775	1
8685	0	1	0	38.0915	1
8690	0	1	1	4	1
8693	1	0	1	11.2885	1
8702	1	1	1	27.441	0
8719	0	1	0	9.413	0
8726	1	1	0	8.104	0
8730	1	1	0	4.104	0
8741	1	1	1	4.104	0
8743	0	0	1	28	0
8754	0	1	0	20.041	0
8758	0	0	1	2.4555	1
8761	0	0	1	38.669	0
8773	2	0	0	22.502	0
8775	0	0	0	13.084	1
8780	1	0	0	4	1
8786	0	0	0	1.503	1
8789	1	0	0	1.369	0
8795	1	0	1	40.838	0
8798	1	0	1	33.689	0
8801	1	0	1	42.754	0
8805	0	0	1	8.167	1
8813	1	1	1	3.1295	1
8815	1	1	0	5.3335	1
8816	2	1	0	5.826	1
8822	2	1	0	3.173	0
8827	1	0	0	7.759	0
8831	0	0	0	16.219	1
8833	0	0	0	36.3775	1
8835	1	0	0	27.381	0
8837	1	0	0	13.922	0
8846	1	0	0	8.252	1
8851	1	0	0	5.153	0
8854	1	0	0	18.319	0
8856	2	0	0	7.855	1
8860	1	0	0	43.556	0
8885	2	0	0	2.1655	1
8887	1	0	0	25.958	0
8908	2	0	0	4.17	1
8924	1	1	0	8	0
8927	0	0	1	23.918	0
8930	0	1	1	9.624	0
8932	1	0	1	7.5975	1
8937	0	0	1	11.1075	1
8939	1	1	1	29.1635	1
8959	0	1	1	11.6605	1
8969	1	0	1	0.167	1
8971	1	0	0	29.999	0
8974	1	0	0	29.999	0
8978	1	0	1	15.54	0
8979	0	1	1	17.582	0
8984	0	1	0	14.905	0
8993	1	0	1	6.8335	1
8997	0	1	0	6.04	0
8998	1	0	0	6.0015	1
9007	1	0	0	9.6945	1
9012	1	0	0	20.29	0
9013	1	0	0	20.29	0
9018	1	0	0	13.155	0
9028	1	0	0	14.1655	1
9042	1	0	0	12.665	0
9049	1	0	0	12.578	1
9057	1	0	0	0.164	0
9060	1	0	1	45.164	0
9062	0	1	0	12.999	0
9065	0	0	1	4.539	0
9067	1	1	1	14.8365	1
9069	0	1	0	11.9645	1
9082	1	0	0	16.504	1
9088	1	0	0	5.503	1
9091	1	0	0	16.504	1
9096	1	0	0	5.503	1
9098	1	1	1	11.001	0
9100	0	0	0	17.2185	1
9102	0	0	0	18.023	0
9108	1	1	1	20.252	1
9112	1	1	0	17.5825	1
9118	0	0	1	6.0015	1
9126	0	1	0	50.108	0
9131	1	1	0	4.9145	1
9133	0	1	0	2.004	0
9146	0	1	0	4.225	0
9158	1	1	0	29.077	0
9161	2	0	1	39.669	0
9163	1	1	0	3.3375	1
9171	0	0	0	2.171	1
9173	0	0	0	56.668	0
9188	0	0	0	49.511	0
9192	1	0	0	15.17	0
9198	0	0	0	25.018	0
9199	0	0	0	6.897	0
9219	1	0	1	18.374	0
9232	1	1	1	3.666	1
9237	0	0	0	46.22	0
9239	0	0	0	30.081	0
9241	1	0	0	14.22	0
9243	0	1	1	17.952	1
9245	0	1	0	37.539	0
9248	0	0	1	48.252	0
9255	1	1	0	15.622	1
9263	1	0	0	7.5045	1
9266	1	0	0	2.6615	1
9269	0	0	1	26.8885	1
9271	1	0	1	20.1285	1
9273	0	0	0	20.942	0
9281	1	0	0	5.588	1
9284	2	0	0	3.0855	1
9292	0	0	1	11.904	0
9293	1	1	1	11.904	0
9299	1	0	1	5.383	0
9308	0	0	0	1.084	1
9317	0	0	0	12.2795	1
9325	0	0	0	3.02	0
9328	0	0	1	16	0
9331	1	0	1	17.169	0
9336	1	1	0	1.728	0
9339	1	0	1	6.998	1
9341	2	1	1	13.875	0
9342	1	0	1	18.71	0
9344	0	1	0	34.001	0
9346	0	0	0	6.502	1
9349	1	0	0	6.0165	1
9353	1	0	0	10.2505	1
9356	1	0	1	22.749	0
9359	1	1	0	24.999	0
9382	0	1	0	12.219	1
9385	1	1	0	17.363	0
9387	0	1	1	29.999	0
9393	1	0	0	24.044	0
9395	2	0	0	29.7275	1
9397	0	0	1	33.96	0
9409	1	1	0	15.589	0
9418	1	1	0	8.225	0
9419	1	0	1	15.918	1
9430	0	1	1	21.774	1
9436	1	0	0	11.748	0
9440	2	0	0	11.748	0
9449	0	0	0	16.901	0
9458	1	0	0	0.523	0
9464	1	0	0	10.089	0
9466	2	0	0	19.6715	1
9472	0	0	0	11.606	0
9483	1	0	0	3.748	1
9490	0	0	0	25.065	1
9493	0	0	0	43.745	0
9496	1	1	0	46.962	1
9498	0	0	0	25.4125	1
9502	2	0	0	33.695	0
9505	0	0	1	46.535	0
9512	1	1	0	6.975	1
9518	2	1	0	3.833	1
9525	1	0	1	14.283	1
9528	1	0	1	19.896	0
9529	2	0	0	7.786	0
9534	1	0	1	31.921	0
9536	1	1	1	0.4985	1
9542	0	0	1	2.0205	1
9544	0	0	1	21.213	1
9547	1	0	0	12	0
9550	1	0	0	20.129	0
9552	1	0	0	25.166	0
9554	1	1	1	2.6285	1
9558	2	0	1	21.952	0
9561	0	0	0	13.539	1
9563	0	0	0	12.235	0
9565	0	1	0	8.9555	1
9567	0	0	1	60.249	0
9577	1	1	0	7.351	0
9590	1	0	1	2.1625	1
9601	1	1	0	2.1625	1
9659	0	0	1	19.7915	1
9663	0	1	1	39.417	0
9666	0	0	1	39.417	0
9667	0	1	0	18.585	0
9669	1	0	1	33.9955	1
9670	1	0	1	3.756	1
9676	1	0	1	8.2925	1
9683	1	0	1	18.212	0
9686	1	1	0	11.751	0
9690	0	1	0	13.763	0
9692	1	1	0	12.5515	1
9698	0	0	1	14.319	0
9701	0	0	1	12.747	0
9721	0	1	1	12.931	0
9723	0	1	0	22.0805	1
9725	2	0	0	34.084	0
9727	0	0	0	11.296	1
9729	0	1	1	14.905	0
9733	1	1	1	3.261	0
9739	0	0	1	11.102	0
9741	0	1	1	35.756	0
9746	0	0	1	19.332	0
9752	0	1	0	3.808	0
9759	0	1	0	5.509	0
9766	1	0	0	13.418	1
9768	1	0	1	16.834	0
9770	0	1	0	12	0
9774	0	0	0	11.303	1
9777	1	0	0	6.297	0
9790	1	1	0	2.286	0
9792	2	0	0	9.618	1
9801	1	0	0	2.012	0
9814	0	1	1	24.961	0
9824	1	1	0	2.617	0
9826	1	0	0	40.523	0
9828	1	0	0	17.016	0
9830	0	1	1	42.921	0
9833	0	0	1	42.921	0
9842	1	1	0	2.256	0
9849	1	1	1	16.216	0
9857	1	1	0	1.911	0
9859	1	1	0	15.247	0
9868	0	1	1	28	0
9874	1	1	1	1.563	0
9876	1	0	0	12.4845	1
9885	1	0	0	2.576	0
9888	1	0	1	15.603	0
9909	1	1	0	6.527	0
9911	1	0	0	47.25	0
9918	1	0	0	11.751	0
9927	1	0	0	16.339	0
9953	1	0	0	21.999	0
9959	1	1	1	4.7475	1
9965	0	0	1	11.502	0
9966	1	0	1	14.856	0
9974	1	1	1	18.825	0
9997	1	0	1	17.065	0
10001	1	1	0	28.4985	1
10004	1	0	1	28.501	0
10007	1	0	1	36.041	0
10016	1	1	1	0.539	0
10020	0	0	1	11.841	0
10022	0	0	1	32.164	0
10026	1	1	1	5.372	0
10029	1	0	0	15.025	0
10031	1	0	0	8.512	0
10039	0	0	1	18.998	0
10045	0	0	1	4.4955	1
10050	0	1	1	17.503	1
10054	2	0	1	4.72	0
10056	0	0	1	24.9995	1
10059	1	1	0	2.245	1
10063	1	1	1	19.554	0
10067	1	1	0	11.551	0
10080	1	0	1	11.551	0
10082	0	1	1	10.552	1
10089	0	0	0	20	0
10092	0	0	1	31.792	0
10094	1	1	0	3.923	0
10105	0	0	1	5.5	1
10109	1	1	1	24.999	0
10113	0	0	0	5.5605	1
10117	0	0	0	4.337	1
10128	0	1	0	0.621	0
10130	0	1	0	20.137	0
10134	0	1	1	3.855	0
10143	0	1	1	18.4585	1
10160	0	0	1	41.843	0
10166	0	1	1	14.172	0
10168	0	0	1	13.648	1
10170	0	1	0	30.992	0
10182	1	1	0	23.786	0
10196	2	0	0	7.168	1
10197	0	0	0	1.498	0
10201	1	0	0	22.7185	1
10206	1	0	0	6.409	0
10216	1	0	0	13.821	0
10217	0	0	0	0.534	0
10222	1	0	0	19.877	0
10230	1	0	0	13.314	0
10239	1	0	0	13.821	0
10242	1	0	0	5.919	1
10245	1	0	0	42.434	0
10253	1	0	0	19.291	1
10256	0	0	0	38.919	0
10258	0	1	1	27.86	0
10261	0	0	0	27.86	0
10265	0	0	0	6.708	0
10267	0	1	0	21.169	0
10270	0	0	0	3.086	0
10271	0	0	1	8.901	0
10272	0	0	0	17.585	0
10274	0	1	1	35.828	0
10282	0	1	1	16.6055	1
10287	0	1	1	22.867	0
10294	0	0	1	14.582	0
10297	0	0	1	30.861	0
10305	1	1	1	11.759	0
10308	1	0	1	4.534	0
10316	1	1	1	21.7	0
10325	1	1	0	0.381	0
10328	1	1	0	8.435	0
10331	0	0	1	47.852	0
10334	1	1	0	2.305	0
10335	0	1	0	26.111	0
10338	0	1	1	13.629	0
10347	1	0	0	5.96	0
10349	1	0	0	1.5445	1
10357	0	0	0	19.2525	1
10361	0	0	0	4.999	1
10366	1	0	0	4.843	0
10400	1	0	0	4.843	0
10406	0	0	0	19.064	0
10411	1	0	0	6.7515	1
10432	1	0	0	26.103	0
10442	2	1	0	4.307	0
10445	1	1	0	17.577	1
10457	0	1	1	21.227	0
10459	0	0	1	19.54	1
10463	1	1	1	4.6595	1
10468	0	1	0	2.1435	1
10483	0	1	0	7.751	0
10488	1	1	0	5.604	0
10496	2	0	1	5.807	1
10499	1	0	1	5.5085	1
10503	0	1	1	6.021	0
10507	0	0	1	23.001	1
10513	1	1	1	16.668	1
10515	1	0	0	16.668	1
10521	2	1	1	2.998	1
10528	1	0	1	1.038	0
10536	0	1	0	2.971	0
10543	1	0	0	53.142	0
10546	2	0	0	11.792	0
10555	0	0	0	0.923	0
10565	0	1	1	2.938	0
10573	0	0	1	9.8	0
10589	1	0	0	4	1
10593	1	0	0	18.127	0
10605	1	0	1	20.991	0
10610	1	0	0	38.428	0
10614	1	0	0	15.871	0
10620	0	0	1	2.168	1
10627	1	1	0	21.593	0
10637	1	1	0	21.095	0
10639	0	1	1	11.028	1
10650	1	0	0	1.448	0
10656	1	0	0	10.168	1
10659	2	0	0	28.17	0
10662	0	0	1	22.47	0
10680	1	1	0	6.146	0
10687	0	1	1	2.9155	1
10691	0	0	1	2.9625	1
10699	1	0	1	6.9185	1
10704	1	1	1	15.195	0
10718	1	0	0	0.427	1
10722	1	0	0	13.051	0
10729	1	0	0	14.472	0
10738	1	0	0	17.117	0
10740	0	1	1	39.803	0
10747	0	0	1	25.166	0
10754	1	0	1	9.5	1
10762	1	1	1	5.339	1
10764	1	0	0	13.254	1
10765	0	1	1	11.748	0
10768	1	0	0	5.588	1
10773	1	0	0	0.5885	1
10786	1	0	0	0.4985	1
10797	1	1	1	22.973	0
10803	1	0	1	1.763	0
10806	1	0	1	43.097	0
10811	1	1	0	10.858	0
10813	0	1	1	2.9975	1
10816	1	1	1	8.0025	1
10827	1	1	1	22.502	0
10830	0	0	1	57.415	0
10832	1	1	1	18.9155	1
10838	1	0	0	8.534	0
10839	1	0	0	1.7275	1
10844	0	0	1	21.722	0
10862	0	1	0	4.92	0
10873	0	0	0	52.14	0
10893	1	1	0	15.217	0
10899	1	0	1	8.983	1
10911	1	1	0	8.608	0
10914	1	1	0	1.098	0
10919	0	0	0	14.067	0
10923	0	0	0	14.067	0
10926	0	0	1	50.251	0
10928	0	0	1	16.419	0
10932	1	0	0	23.034	0
10937	1	0	0	12.304	0
10939	1	0	0	17.013	0
10946	1	0	0	30.2475	1
10948	0	0	0	35.181	0
10953	1	0	0	0.832	0
10958	1	0	0	5.695	0
10960	0	1	0	17.1965	1
10962	1	1	0	19.409	0
10977	0	1	0	49.687	0
10981	0	1	1	10.001	0
10984	0	0	1	15.997	0
10988	1	0	0	10.338	1
10998	1	0	0	5.0475	1
11000	0	0	1	17.6265	1
11003	1	1	1	16.093	0
11010	1	1	1	12.602	0
11032	0	0	1	52.794	0
11064	1	1	1	16.586	1
11066	1	1	0	4.454	0
11077	0	1	1	11.546	0
11080	0	0	1	50.182	0
11084	0	0	0	35.001	0
11092	1	0	0	2.472	0
11094	0	1	1	34.459	0
11097	0	0	1	34.459	0
11102	1	1	0	11.173	0
11108	0	0	1	10.094	0
11115	1	1	0	10.094	0
11117	0	1	0	42.746	0
11127	0	1	0	3.89	0
11138	1	1	0	14.125	0
11140	0	1	1	27.499	0
11146	0	1	1	3.305	0
11149	0	0	1	48.246	0
11153	0	0	1	9.3335	1
11161	0	1	1	14.535	0
11181	2	0	0	10.992	0
11184	1	1	1	12	1
11223	1	0	1	30.88	0
11227	1	1	0	4.526	0
11234	2	0	1	11.765	0
11244	0	1	1	2.3545	1
11261	1	0	0	2.305	0
11268	1	0	0	0.945	0
11270	0	1	1	49.919	0
11275	1	1	0	4.252	1
11297	0	1	1	14.5325	1
11315	0	0	1	0.4985	1
11331	1	1	1	11.477	1
11334	1	1	0	10.352	0
11376	1	0	0	3.376	0
11381	0	0	0	13.333	0
11386	1	0	0	5.2075	1
11393	1	0	0	5.029	0
11395	0	0	0	8.0435	1
11397	0	1	1	26.311	0
11402	1	1	0	6.207	0
11407	0	1	1	4.6625	1
11412	1	1	0	26.138	0
11414	0	1	0	16.205	0
11417	0	0	1	54.251	0
11421	0	1	1	17.15	0
11428	1	1	0	5.191	1
11432	0	0	1	11.9455	1
11438	1	1	1	11.028	0
11451	1	1	0	18.823	0
11469	1	0	0	7.5115	1
11471	0	0	0	6.001	0
11478	0	1	1	24.611	1
11483	1	1	1	4.066	0
11492	1	0	1	6.604	0
11493	1	0	0	4.419	1
11495	1	1	0	7.003	0
11514	0	1	0	5.9465	1
11516	0	1	0	1.9305	1
11527	0	1	1	14.998	0
11536	0	0	1	35.455	0
11545	0	1	0	16.999	0
11550	2	0	0	19.168	0
11558	1	0	0	6.264	0
11559	0	0	0	2.1795	1
11562	0	0	0	1.5825	1
11571	1	0	1	0.835	0
11576	0	1	1	3.888	0
11579	0	0	0	22.6245	1
11581	0	0	0	23.428	1
11583	0	0	1	11.0005	1
11586	1	1	0	4.057	0
11599	0	0	0	17.906	0
11610	1	0	0	18.73	0
11620	1	0	0	15.362	0
11646	0	0	0	15.362	0
11648	0	0	1	8.789	0
11651	1	1	1	2.497	1
11659	0	0	0	49.774	0
11662	0	0	0	46.171	0
11663	0	0	0	21.363	0
11675	1	0	0	14.998	0
11678	1	0	0	14.998	0
11681	1	0	1	12.4955	1
11683	1	0	1	1.1635	1
11686	0	0	0	2.248	1
11690	0	1	0	13.4645	1
11693	0	0	0	28	0
11696	1	0	0	7.581	1
11698	1	0	0	16.9365	1
11715	0	1	0	20.515	0
11719	0	1	0	7.329	1
11735	0	1	1	13.676	0
11739	1	1	0	9.1665	1
11749	1	0	1	2.056	1
11751	0	1	0	26.612	0
11754	0	0	0	41.229	0
11758	1	0	0	20.348	0
11768	1	0	0	7.595	0
11771	1	0	0	9.169	0
11775	0	0	0	0.641	0
11777	1	0	0	14.428	0
11782	1	0	0	3.417	1
11791	1	0	0	0.698	0
11794	1	1	1	5.002	0
11814	1	0	0	1.634	0
11817	1	0	0	5.194	0
11820	1	1	1	9.821	0
11821	0	1	1	7.811	0
11823	0	0	0	14.0315	1
11826	1	0	0	24.819	0
11835	2	0	0	7.332	1
11838	1	0	0	8.1615	1
11843	0	0	0	2.982	0
11849	1	1	0	2.8935	1
11859	0	0	0	2.805	1
11870	0	0	1	20.041	0
11876	1	0	0	17.027	0
11879	0	0	0	18.727	0
11886	1	0	0	7.918	1
11897	1	0	0	19.682	0
11901	1	0	0	15.723	0
11904	0	1	0	23.227	1
11907	0	0	0	9.002	0
11909	0	0	0	18.204	0
11912	2	0	0	18.283	0
11930	1	1	0	0.627	0
11932	1	1	0	8.768	1
11937	1	1	0	9.3305	1
11941	0	0	1	24.334	0
11963	1	1	1	20.112	0
11965	1	0	0	2.001	0
11967	0	1	1	41.09	0
11973	1	1	1	1.906	0
11987	2	0	1	20.12	0
11996	0	0	0	4.167	1
12008	1	1	0	3.17	0
12025	0	1	0	4.4405	1
12028	0	0	1	19.285	0
12036	1	0	0	30.828	0
12040	0	0	0	1.117	0
12045	1	1	1	9.509	0
12050	1	1	1	14.938	0
12053	0	0	1	32.315	0
12057	1	0	1	26.308	0
12064	0	1	1	26.511	0
12067	0	0	1	28.679	0
12075	0	1	1	13.295	1
12077	0	1	1	25.166	0
12080	0	0	1	0.621	0
12086	1	1	0	10.179	0
12092	0	0	1	9.873	0
12101	1	0	0	4.1645	1
12112	0	1	1	10.894	0
12119	1	0	0	8.917	1
12120	1	0	0	8.917	1
12127	1	1	1	39.833	0
12132	2	1	1	24.129	0
12150	1	0	1	7.8465	1
12152	0	1	1	48.832	0
12163	1	1	1	26.976	0
12164	2	1	0	2.289	0
12165	1	0	1	26.976	0
12168	1	1	0	4.6625	1
12172	0	1	0	18.215	0
12174	0	0	0	22.355	0
12176	0	0	1	16.583	0
12184	0	1	1	2.801	1
12200	0	1	1	38.912	0
12206	1	0	1	11.409	0
12208	0	1	0	11.409	0
12210	0	0	0	16.3465	1
12218	1	1	0	6.253	1
12220	0	1	1	9.626	0
12224	1	0	1	5.339	1
12230	1	1	1	16.964	1
12250	1	1	1	6.916	1
12272	0	1	1	29.451	0
12277	0	1	0	3.751	1
12283	0	1	0	1.837	0
12301	1	0	1	1.342	0
12302	0	1	1	1.665	0
12306	1	1	0	1.1665	1
12312	0	1	1	17.87	0
12316	1	1	1	21.087	0
12319	0	1	0	6.7	0
12329	0	1	1	12.3285	1
12337	1	0	0	13.933	0
12341	1	0	0	19.1075	1
12348	1	0	0	15.002	1
12352	2	0	0	9.897	0
12356	0	0	1	20	0
12358	0	0	1	21.6265	1
12364	1	1	1	2.998	1
12366	0	1	0	13.517	0
12370	2	0	1	2.568	0
12381	0	0	1	3.17	1
12385	1	1	1	19.975	0
12388	0	0	0	24	0
12393	0	0	0	6.497	1
12396	2	0	0	6.0455	1
12399	1	0	0	25.667	1
12405	2	0	0	15.817	0
12406	2	0	0	15.817	0
12410	2	0	0	8.66	0
12417	2	0	0	13.933	0
12425	0	0	0	9.038	0
12429	2	0	0	5.692	1
12436	2	0	0	53.391	0
12440	1	0	0	7.165	1
12443	1	0	0	13.897	0
12454	1	1	1	16.72	0
12457	1	0	1	5.58	0
12464	0	0	1	6.157	0
12467	1	0	0	9.166	1
12474	1	0	0	6.36	0
12476	1	1	0	6.606	0
12478	1	0	0	14.7705	1
12483	1	1	1	11.017	0
12505	1	1	1	3.044	0
12507	1	0	1	5.8755	1
12509	1	1	0	1.259	0
12535	0	1	1	14.587	1
12538	1	1	0	4.063	0
12543	0	0	0	18.5585	1
12547	1	0	1	19.995	0
12560	0	0	1	4.003	0
12563	1	0	0	28.49	0
12567	0	0	0	4.72	0
12575	0	0	0	4.92	0
12577	0	0	0	1.517	1
12579	1	1	0	27.1675	1
12580	1	0	1	8.419	1
12585	1	1	0	4.003	0
12586	1	1	1	11.7945	1
12601	1	0	1	20.142	0
12616	1	0	0	17.251	1
12618	0	0	0	1.804	0
12624	0	0	0	0.498	1
12627	0	0	0	0.498	1
12633	1	0	0	9.5	0
12639	1	0	0	1.2485	1
12640	1	1	1	3.231	0
12643	1	1	0	1.7165	1
12649	1	0	0	9.002	0
12651	0	0	0	11.759	1
12658	0	1	1	14.497	0
12662	0	0	0	36.999	0
12665	1	0	0	13.506	0
12667	0	0	1	9.1085	1
12671	0	0	0	6.382	0
12674	1	0	0	10.9625	1
12676	0	0	0	54.877	0
12683	1	0	0	2.166	1
12686	0	0	1	23.17	1
12688	0	0	1	10.7105	1
12691	0	0	1	9.3305	1
12695	1	1	1	9.3305	1
12710	0	0	1	18.82	0
12723	0	0	1	18.338	0
12731	1	0	1	23.116	0
12748	0	1	0	3.118	0
12750	0	1	1	23.116	0
12761	1	0	1	4.479	0
12769	0	1	1	51.168	0
12773	2	1	1	10.689	0
12779	1	1	1	12.192	0
12784	1	1	0	12.167	0
12787	1	0	0	29.254	1
12793	0	0	1	11.335	1
12799	0	1	0	7.537	0
12802	0	0	0	16.2985	1
12804	1	0	0	22.831	0
12806	0	0	0	22.831	0
12814	0	0	0	3.912	0
12823	0	0	0	5.4975	1
12831	2	0	0	2.1655	1
12833	1	0	1	23.0195	1
12837	1	1	1	10.012	0
12838	0	0	1	7.6085	1
12840	0	1	0	56.085	0
12850	0	1	0	7.88	0
12856	1	1	0	7.335	1
12891	1	1	1	10.2125	1
12893	0	0	0	10.3765	1
12896	0	0	0	10.012	1
12900	0	0	0	1.1665	1
12906	0	0	0	15.918	0
12929	0	0	0	23.641	0
12943	0	0	0	8.2135	1
12948	1	1	1	10.965	0
12953	1	0	1	16.81	0
12965	2	1	0	9.106	0
12987	1	1	1	7.3595	1
12997	0	0	1	3.8305	1
12999	1	1	0	8.3915	1
13001	1	0	0	31.036	0
13006	0	0	0	0.775	0
13007	1	0	0	7.444	0
13010	2	0	0	4.783	0
13021	0	0	0	2.919	0
13024	1	0	0	43.943	0
13028	2	0	0	21.062	0
13033	1	0	0	17.81	0
13037	2	1	1	17.618	0
13045	0	0	0	4.934	0
13048	0	0	0	18.708	0
13052	0	0	0	12.044	0
13058	0	0	0	17.016	0
13062	1	0	0	17.016	0
13065	0	0	0	12.999	0
13068	0	0	0	20.246	1
13069	0	0	0	10.453	0
13071	0	0	0	9.002	0
13073	1	0	1	8.3995	1
13082	1	1	1	1.336	1
13102	1	0	1	17.164	0
13109	0	1	1	10.256	0
13126	1	1	1	3.63	0
13129	0	0	1	29.9985	1
13133	1	1	0	16.934	0
13141	1	1	0	8.274	0
13147	0	1	1	23.474	0
13150	1	0	1	11.866	0
13152	1	0	0	26.144	0
13156	1	0	0	2.757	0
13158	1	0	0	4.928	0
13162	1	0	0	2.757	0
13164	0	0	0	1.002	0
13167	0	0	0	1.002	0
13169	1	0	0	13.645	0
13178	1	1	0	9.591	0
13197	0	1	1	33.243	0
13200	0	0	1	33.243	0
13211	0	0	1	3.2525	1
13213	0	0	0	12.977	0
13216	0	0	0	29.944	0
13221	0	0	0	3.8415	1
13227	0	0	0	9.128	1
13229	1	0	0	9.7575	1
13230	1	0	0	15.54	0
13231	1	1	0	6.743	0
13257	1	0	1	12.731	1
13264	0	1	0	0.512	1
13281	1	0	1	25.352	0
13286	2	0	1	10.626	0
13303	0	1	1	20.723	1
13304	1	0	1	2.847	0
13310	2	1	1	5.7495	1
13312	2	0	1	8.893	0
13340	0	0	1	11.8985	1
13356	1	1	1	1.9985	1
13360	2	1	1	5.6755	1
13373	0	1	0	0.509	1
13382	0	0	1	8.493	0
13385	1	0	0	9.8795	1
13388	1	0	1	8.003	0
13391	0	0	1	9.9985	1
13393	0	0	1	12.917	1
13398	1	0	1	6.4205	1
13401	0	0	0	2.741	0
13403	0	1	1	2.664	0
13405	0	0	0	36.3915	1
13410	2	0	0	20.205	0
13412	0	0	0	39.257	1
13422	2	1	1	25.169	1
13425	1	0	1	3.4115	1
13437	1	1	0	2.601	0
13445	1	1	0	35.003	0
13455	1	0	1	15.433	0
13460	2	0	1	17.845	0
13468	1	1	0	8.383	1
13478	0	0	1	22.565	0
13480	0	0	0	14.787	1
13482	0	0	1	32.786	0
13491	0	1	0	9.656	0
13497	0	1	0	17.55	0
13498	1	1	0	2.045	0
13502	0	1	0	5.977	0
13505	0	0	1	26.497	1
13508	1	1	0	11.414	0
13521	0	1	1	31.989	0
